Method,Density,Voronoi,Moran,Local Balance,score_0_0,IB_value,SBLB_value,method
,,,,,-0.319718493320839,-0.2078008901648191,0.5220332304424955,wave
,,,,,0.1414808139712777,-0.1130145102352789,0.4613579438515042,wave
,,,,,0.1802582753693818,-0.1760548151874486,0.416642109291478,wave
,,,,,-0.0367466670759606,-0.2207086837440859,0.3007142264437701,wave
,,,,,0.1378022127408575,-0.1368144320847134,1.7088978500674343,wave
,,,,,-0.4657484256342387,-0.2613989358471318,0.5038952582577526,wave
,,,,,0.2153659973820744,-0.0805254760913471,3.876827304281544,wave
,,,,,-0.3882004176940619,-0.1617264887410126,0.5750789974587004,wave
,,,,,0.1229117268475827,-0.2054267590714985,0.4097626983203341,wave
,,,,,0.0815534792782289,-0.2058113140185896,0.3431849903243038,wave
,,,,,0.0464385445694177,-0.2144022756018557,0.3044024865857837,wave
,,,,,-0.4486257617483858,-0.0743026651458227,0.4095739617968422,wave
,,,,,-0.4977843226380769,-0.1360383195458814,1.0869494360573788,wave
,,,,,-0.5577791807079189,-0.0986078570574174,0.4851464579195421,wave
,,,,,-0.6103559516775146,-0.1582471813305209,2.0509810392330774,wave
,,,,,-0.5164664517330393,-0.1067608088323474,0.5193950654991313,wave
,,,,,0.1393154316228732,-0.1800110622101532,0.7297225648207014,wave
,,,,,0.1351103104424686,-0.216106391071021,0.3990598361987164,wave
,,,,,0.1169297839879877,-0.1393774035218599,0.416743184724946,wave
,,,,,0.0900680404629414,-0.1300789460534253,0.2854303012389554,wave
,,,,,-0.0079162847774288,-0.0674315366218566,0.3529125656260365,wave
,,,,,-0.382210060564044,-0.1975650962680355,0.487379670003678,wave
,,,,,-0.5436784697162799,-0.1502244397179189,0.4826283197017695,wave
,,,,,0.1993422095767326,-0.1589712001288208,1.1287864671315495,wave
,,,,,-0.9203214608363308,-0.1649793162299026,0.6770576721749252,wave
,,,,,-0.289417598842852,-0.1476420893983469,0.4931725727528145,wave
,,,,,-0.4469821780697235,-0.0985189043290942,0.5864116091398791,wave
,,,,,-0.0057860630044371,-0.2708552494457639,0.2825177618812154,wave
,,,,,-0.3625334285017842,-0.1023282448652181,0.4865827935571375,wave
,,,,,-0.2810427473929456,-0.220366000001818,0.4690978557354522,wave
,,,,,0.1260144140043911,-0.1112090826212715,0.4220837571972174,wave
,,,,,0.0946793633708613,-0.231989852807723,0.3459145544341874,wave
,,,,,-0.4251095278647668,-0.2839974254067363,0.4867450810098734,wave
,,,,,-0.5232365281564763,-0.1924486953652706,0.4914056515865696,wave
,,,,,-0.5196398091435837,-0.1335155171354728,0.4335175014369097,wave
,,,,,-0.4640869482329126,-0.1469572865114227,1.1372925453636948,wave
,,,,,0.1251934247675172,-0.1977027697623276,0.4413207001322962,wave
,,,,,-0.4563363399414603,-0.2146964116763052,0.4093420289093883,wave
,,,,,-0.5097103160383906,-0.2201791688027083,0.9285680321910824,wave
,,,,,-0.8209403556161983,0.0005774172149371,0.7247174208569812,wave
,,,,,0.2668642408877932,-0.138872550915714,0.5769321352859925,wave
,,,,,0.1359638397881123,-0.1333570969652286,0.4874784084158826,wave
,,,,,0.0768726470050661,-0.2422180032451976,0.4488077827012542,wave
,,,,,0.033815202529397,-0.1866753775513485,0.4567323342824352,wave
,,,,,0.0896808577131547,-0.2125204993913335,0.3557731293502436,wave
,,,,,0.0613609661364263,-0.2182934060880212,0.2290251829326754,wave
,,,,,0.0364829476027332,-0.2262986945681646,0.3308371423006329,wave
,,,,,-0.5113061986867017,-0.1913217761529012,0.3927620870562803,wave
,,,,,0.1004686801115798,-0.1851194817494486,0.3387895710764725,wave
,,,,,-0.0276020482951776,-0.1786340622816238,0.2925823473357238,wave
,,,,,-0.3030386917806925,-0.1202608253114464,0.5218274492242744,wave
,,,,,0.1586529782458621,-0.146277798708734,1.5753611815566022,wave
,,,,,0.0574413373034667,-0.2412170054251486,0.3668956619835155,wave
,,,,,-0.4583541800519404,-0.1279830153754505,0.4159143611268172,wave
,,,,,-0.480961776610807,-0.0919867480829322,0.5215896560687496,wave
,,,,,0.1187227618451342,-0.1377654427195994,1.2898087488841177,wave
,,,,,0.0539509768813133,-0.2599810261465758,0.4667602624218103,wave
,,,,,-0.0741485745101314,-0.3115670545930368,0.3530620531529628,wave
,,,,,0.0685483083479499,-0.1812815457510218,0.4213747118409809,wave
,,,,,-0.4080938159265921,-0.2320411363123916,0.4354331858516201,wave
,,,,,-0.3803381568559318,-0.2522570922774348,0.4588439151143548,wave
,,,,,-0.2933113876293991,-0.2684850453623565,0.5351195840839386,wave
,,,,,0.0710419976295308,-0.2241836315510595,0.3001996695876571,wave
,,,,,0.0416583264879307,-0.2188506333228253,0.2497394983145631,wave
,,,,,0.0639589434485765,-0.1602093524188755,0.4598226589597739,wave
,,,,,-0.4811676317866933,-0.0584816597688967,0.39587341731343,wave
,,,,,-0.3264347563970353,-0.2229450620677561,0.5052740149377203,wave
,,,,,-0.1260631621081932,-0.1330044498928211,0.5212949338081014,wave
,,,,,0.1526888357409854,-0.1528456044028633,0.2643456336439851,wave
,,,,,0.0122042141796918,-0.1979139009732423,0.3852308931445897,wave
,,,,,-0.5251453302209534,-0.1350805379705981,0.4195111390585658,wave
,,,,,-0.3545507002872243,-0.1933346685144426,0.4554858046340481,wave
,,,,,-0.1910730869108817,-0.1078275908928655,0.5701895165283872,wave
,,,,,-0.2343992565077709,-0.1571942631587289,0.4609341742728965,wave
,,,,,-0.3082465853432281,-0.1554529788853001,0.5287280584284585,wave
,,,,,0.0732685959535239,-0.1488924759295447,0.3137699890631721,wave
,,,,,0.1003156372476862,-0.1769384603438454,0.4844402092499032,wave
,,,,,-0.6317643848162439,-0.0150765119864674,0.5139271271303671,wave
,,,,,0.1192572010206046,-0.1569305232657417,0.552458680385971,wave
,,,,,-0.4213618280332111,-0.1400582778118321,1.617473723619825,wave
,,,,,0.0473190922177782,-0.2284276724520683,0.4402655242358985,wave
,,,,,-0.135914380121255,-0.1201091768537097,0.5356226068490811,wave
,,,,,0.0590367869112129,-0.1746922143163331,0.3863809229841856,wave
,,,,,0.1016592845702081,-0.1963562133956957,0.3949950665459241,wave
,,,,,-0.2287383513767257,-0.2601363462460695,0.4712486597022147,wave
,,,,,-0.2816811296307954,-0.1962581091287187,0.5811772561532176,wave
,,,,,-0.2062011561184567,-0.2367170703480745,0.6062162191545972,wave
,,,,,-0.3061452396699558,-0.1881688875905285,0.5754610995810221,wave
,,,,,-0.6134048464566346,-0.1471425361349559,0.1758757438723982,wave
,,,,,0.1176636227735694,-0.1078049516813071,0.4815845701155869,wave
,,,,,-0.4693292921380435,-0.106092663215428,0.4849860025300885,wave
,,,,,-0.3533131718948107,-0.1731399286388574,0.5104134851724669,wave
,,,,,0.0908657872436822,-0.1948815726121387,0.2939857219847916,wave
,,,,,-0.1954877539873863,-0.1555642077380469,0.5334192444460063,wave
,,,,,-0.3678984212093381,-0.0993283081891014,0.4361680788599468,wave
,,,,,0.015997536152782,-0.166263813473495,0.2513818918767595,wave
,,,,,-0.3081749515269101,-0.161952320480512,0.4521732892299577,wave
,,,,,-0.6005781569446198,-0.1019477184836589,0.4838353673282966,wave
,,,,,-0.3565361888604793,-0.0570568932565191,0.4171742905796582,wave
,,,,,-0.1741927853544997,-0.0856869025010398,0.5186888453726779,wave
,,,,,-0.4966138147596149,-0.1621227428850509,0.4625921602911456,wave
,,,,,-0.3645059863013192,-0.167737006222536,0.5540793494561252,wave
,,,,,-0.880877551705174,-0.2214925389756625,0.6600025087109719,wave
,,,,,0.0761520829686373,-0.1406746352068423,0.7696077554174564,wave
,,,,,-0.5518539219915248,-0.1323059626178241,0.4278989921141221,wave
,,,,,0.1443619936363228,-0.134901535378395,1.7070258878976432,wave
,,,,,-0.3190273185177004,-0.1079655869066675,0.6136752694913163,wave
,,,,,-0.2279151979329149,-0.1786262161078902,0.5372379097080311,wave
,,,,,-0.4239278408133047,-0.1393420992841947,0.4619935075960637,wave
,,,,,0.1617245605114681,-0.1900747101506356,0.5518232495056101,wave
,,,,,-0.5711395457780396,-0.0519753721398323,0.5787516320081826,wave
,,,,,-0.4548149802586758,-0.1315047167094666,0.4161257499409299,wave
,,,,,-0.9356813891086329,-0.1477370600112403,0.738402760013191,wave
,,,,,-0.9062738625817972,-0.1761607430803757,0.7136349467706624,wave
,,,,,-0.3758678230425717,-0.1099634285206799,0.4032914325375204,wave
,,,,,0.0771282968041842,-0.2335865393114115,0.3720372497452337,wave
,,,,,0.1065214485455168,-0.1853522175755578,0.4259244604007297,wave
,,,,,-0.4751938618780199,-0.2607120462943378,0.3340340270553064,wave
,,,,,-0.3370562169703935,-0.228906236167613,0.5291148068112864,wave
,,,,,-0.5238519053191149,-0.2723152860010639,0.3713878092925997,wave
,,,,,-0.5073342530042796,-0.1582916575741017,0.457832589589741,wave
,,,,,0.0894326453848164,-0.1699759140907236,1.2257100278653978,wave
,,,,,0.1217655998451047,-0.2275543024608842,0.3585491969843902,wave
,,,,,-0.8100945783906228,-0.0452801692544006,0.7252974149821979,wave
,,,,,-0.5593332140227814,-0.1121284963522171,0.4318249040378368,wave
,,,,,-0.4092326035226552,-0.2671341125976845,0.4664021325827392,wave
,,,,,-0.4377997194886037,-0.2611807788987773,0.4558972789206313,wave
,,,,,-0.7199539322240877,-0.1860005126248653,0.5688274889716936,wave
,,,,,-0.0064279705276445,-0.2376976452647141,0.3025071280280558,wave
,,,,,0.0948717940019044,-0.1318503213046023,4.365792077821936,wave
,,,,,-0.2299329794718969,-0.1647774192969446,0.6091236291677505,wave
,,,,,-0.2292867409125542,-0.0897465602113783,0.473118268616259,wave
,,,,,-0.6512591497622244,-0.0964623170359635,0.5689369192310112,wave
,,,,,0.047942483908587,-0.1998289460943268,0.2804529831483041,wave
,,,,,-0.2952413749901029,-0.2048440074191779,0.5842753629503946,wave
,,,,,-0.4657306230806346,-0.1497542182895186,0.575048516055976,wave
,,,,,0.012338956624294,-0.213628111848163,0.2320732500853369,wave
,,,,,-0.3001378054355939,-0.1611165411283769,0.5880384693922656,wave
,,,,,-0.6524975563353613,-0.0780510004262893,0.4528561888527885,wave
,,,,,0.0521083662168334,-0.2266672754915431,0.2888216225517782,wave
,,,,,-0.3963365708101491,-0.0913019546302694,0.4697152075991382,wave
,,,,,-0.4841695007379329,-0.3170068043797637,0.4788744782680902,wave
,,,,,-0.3156326509839048,-0.2386222327735631,0.4694388105566813,wave
,,,,,-0.3060118570832057,-0.2077981845794249,0.4744663588947921,wave
,,,,,-0.4112464022820211,-0.1844113106408038,0.5015072568276056,wave
,,,,,0.0357358037235509,-0.2302779639315009,0.3740492635955234,wave
,,,,,0.0250415101728087,-0.1798625932686182,0.2896512256710513,wave
,,,,,-0.3250097794019025,-0.1751443016067312,0.5943792757258877,wave
,,,,,-0.9217648674803997,-0.1772503668571914,0.7015900744445671,wave
,,,,,0.0460864787352231,-0.1824618699333714,0.3178935115710365,wave
,,,,,-0.4462505533536589,-0.2093772671858724,0.4560857593596702,wave
,,,,,-0.8767478437800504,-0.1107269485744269,0.6853011017918605,wave
,,,,,-0.5516997817426516,-0.1645354688707809,0.4667912542881423,wave
,,,,,-0.0642598792741707,-0.1869502169701061,0.2141971343873498,wave
,,,,,-0.4275228357422952,-0.119711958460318,0.4504481639906125,wave
,,,,,0.0459111524732753,-0.1769258291454875,0.4388218057167791,wave
,,,,,-0.3955424988454348,-0.2075540881461406,0.9394643266674956,wave
,,,,,0.1898319519473802,-0.1130969585902124,5.5000646456539855,wave
,,,,,-0.4740895867758543,-0.1678736841629891,0.4586068428786811,wave
,,,,,-0.3715728249016165,-0.2746868044551614,0.5153682393996482,wave
,,,,,-0.3687304856541745,-0.1609608786454314,0.4896870074374701,wave
,,,,,-0.7653114703208577,-0.0496578879750637,0.7127138801691866,wave
,,,,,-0.2460948526917308,-0.1303954018838511,0.4758530665643493,wave
,,,,,0.0212956109466299,-0.2019235233536661,0.2464517177380282,wave
,,,,,0.0377258972379321,-0.2290765973951608,0.2275351734691595,wave
,,,,,-0.0400348971429753,-0.2312582425728656,0.3024697167401504,wave
,,,,,-0.532443427714365,-0.0901930291503035,0.3875958497008886,wave
,,,,,-0.4162084353705111,-0.1666122245933596,0.5922730209528537,wave
,,,,,-0.5100681727662778,-0.1435934895541219,0.4192929398135026,wave
,,,,,-0.396347799419221,-0.1684957533557389,0.4682562763466898,wave
,,,,,-0.2552535162824041,-0.1027023242887068,0.590849733065464,wave
,,,,,0.071244455141033,-0.189287062645249,0.4234482831164639,wave
,,,,,-0.5479774671998976,-0.2497170238361155,0.5120426440883042,wave
,,,,,-0.3023142043925778,-0.2529201100413045,0.4190758707122335,wave
,,,,,0.036881324813935,-0.2402089451580468,0.2834720770519095,wave
,,,,,-0.4163899202668257,-0.1407270505248144,0.4382882303575812,wave
,,,,,-0.4821954748360766,-0.112055130310618,0.4680752746797882,wave
,,,,,-0.4702024158778389,-0.0832952428949631,0.43508212138209,wave
,,,,,-0.4754958525696087,-0.1155620966025352,0.7969137031071274,wave
,,,,,-0.3384571407250244,-0.1661077556010564,0.454257085337959,wave
,,,,,0.0724647476798147,-0.2162997206708909,0.4441208153856202,wave
,,,,,-0.334748312120365,-0.1554888316298179,0.5276898483985323,wave
,,,,,-0.2646170018108452,-0.203322823363493,0.6230246874169859,wave
,,,,,-0.5034494463838326,-0.1195453483219465,0.4290754016715861,wave
,,,,,-0.9065599479405048,-0.1477611427117794,0.6995464773986197,wave
,,,,,0.0994962441084961,-0.1937718372940921,0.4960731737992377,wave
,,,,,0.1754887789313771,-0.1366652097458692,0.7940709910254701,wave
,,,,,-0.0170516041619072,-0.2215532969862195,0.2576562659602901,wave
,,,,,-0.0220987886126636,-0.2068070982901721,0.2601862392923557,wave
,,,,,0.0123129212980342,-0.2284092150113177,0.2150801120597616,wave
,,,,,-0.5546717787766293,-0.1804180294032257,0.4600742607219764,wave
,,,,,-0.3896278830918253,-0.1839539139129616,0.6302389971465117,wave
,,,,,-0.3226048693021858,-0.1820774547329039,0.5273334199853752,wave
,,,,,0.161327575850449,-0.1587160672684766,0.580319126056733,wave
,,,,,0.1076296627520859,-0.2011996559480038,0.5208667947857666,wave
,,,,,-0.3212791314577223,-0.0287338970916158,0.5659230274468584,wave
,,,,,-0.9002543258334443,-0.2474245947724122,0.6728197105773372,wave
,,,,,-0.584770554702507,-0.0442433618083201,0.5648724110657596,wave
,,,,,-0.4959937279358063,-0.0244418606930771,0.54574007997894,wave
,,,,,0.1856836349174359,-0.1698297442983843,1.019916109306239,wave
,,,,,-0.4556275512395338,-0.061884742200453,0.4242146188583863,wave
,,,,,-0.4333622700505372,-0.2320182330188147,0.4089285554563583,wave
,,,,,0.0899013241039136,-0.203569182120349,0.3344356274384057,wave
,,,,,0.089294701224547,-0.2002634878489848,0.5939049298193206,wave
,,,,,-0.5662834549777989,-0.0790561727448719,0.5135320336507974,wave
,,,,,-0.5238019847306458,-0.1462552190556276,0.4586194539341699,wave
,,,,,-0.4711394698587072,-0.1489308124217951,1.3929714550914214,wave
,,,,,-0.9158587390729264,-0.0809011951873659,0.6610142766201752,wave
,,,,,-0.5776159088972281,-0.0521655590726627,0.2428751049934406,wave
,,,,,-0.5253626099320604,-0.1423910347015841,0.521817441918841,wave
,,,,,-0.7526537143978157,-0.2726129582981531,0.364711407537624,wave
,,,,,-0.4996390936270385,-0.1589628806520161,0.4839928852578305,wave
,,,,,-0.2780291019818358,-0.032977616954905,0.4785581762351367,wave
,,,,,-0.376540477419348,-0.2230665902776669,0.4540061136316659,wave
,,,,,-0.3984229501259252,-0.1947557314059661,1.2272707651913812,wave
,,,,,-0.4946848188716325,-0.1861146112685631,0.5025021585822586,wave
,,,,,0.0544193828684381,-0.220199272562853,0.2770348578938079,wave
,,,,,-0.9160414366250716,-0.0679741664300845,0.7221887596189995,wave
,,,,,-0.6196464507680604,-0.0693264908747464,0.653301153525691,wave
,,,,,-0.3522298564770935,-0.1281920797983341,0.4269423051362424,wave
,,,,,0.1168879238174814,-0.2051657671804352,0.4660004493740186,wave
,,,,,-0.505420585489075,-0.1650517953394905,0.4410339114953605,wave
,,,,,0.1005626842886737,-0.1690741245014555,0.6151316071740307,wave
,,,,,0.2294001260362079,-0.1209282312166361,0.3160559838797061,wave
,,,,,-0.465012396426325,-0.0679515279427689,0.3780651558092673,wave
,,,,,0.1170067844936162,-0.1171091984045417,0.3477154182448075,wave
,,,,,-0.4118718383876575,-0.0632295625879679,0.4998100889743989,wave
,,,,,0.0146967991629317,-0.2230938987504809,0.21843300587715,wave
,,,,,0.0177887059411169,-0.1020473325754917,0.5659453870467156,wave
,,,,,-0.4816893236129923,-0.0826254194208305,0.5103548465049118,wave
,,,,,-0.3931349173058026,-0.0998153087063145,0.5082559478361562,wave
,,,,,-0.4936952712793722,-0.0581978718743375,0.4810203742832223,wave
,,,,,0.1329138990640629,-0.1426325533189343,1.6568186003343977,wave
,,,,,-0.5702836117979695,-0.0601917764678678,0.5593408963413454,wave
,,,,,-0.906465351350528,-0.059676663073,0.6794649244533201,wave
,,,,,-0.5086274908915038,-0.1132780082242994,1.6595134243022345,wave
,,,,,-0.5034465193176272,-0.1508946251960261,0.5568259376119066,wave
,,,,,-0.4469617177424442,-0.1084144436201731,0.4596975609096964,wave
,,,,,0.0600593533587972,-0.1273991369171875,0.2242481054095167,wave
,,,,,-0.213014673636478,-0.2082902538826476,0.4847985941950644,wave
,,,,,-0.4917041077631228,-0.1495991533851142,0.4564879130227499,wave
,,,,,0.0909008007397441,-0.1683501786966865,0.2978232411807641,wave
,,,,,-0.6354373270403629,-0.1801139687034939,0.5796843876252618,wave
,,,,,0.0392570625623675,-0.1507429245091277,0.3383769108832015,wave
,,,,,0.0962070971348107,-0.2082267241865897,0.3142390592164384,wave
,,,,,-0.33787841765564,-0.1603065519051393,0.494570219631868,wave
,,,,,0.1097564773089912,-0.1849143646890146,0.3597795430875543,wave
,,,,,0.0166496976103725,-0.2829105626487428,0.3204651550906201,wave
,,,,,0.0949944075773099,-0.1957607976149147,0.3182523503353996,wave
,,,,,0.1332084835229735,-0.2586468286311308,0.4245852565279578,wave
,,,,,-0.9602119196726512,-0.0494191032347592,0.6762335711254738,wave
,,,,,-0.4939981813898925,-0.0633019082435325,0.4035353004925435,wave
,,,,,-0.5408684153859016,-0.0983095311790587,0.5364612909719808,wave
,,,,,0.1410274775878608,-0.1757379423898596,0.7286010994371316,wave
,,,,,-0.9433432666156673,-0.0362231182588839,0.7541055115478317,wave
,,,,,0.1691147689764664,-0.0392062350525939,0.8560894275800819,wave
,,,,,-0.5967632877659133,-0.1293579333686282,0.2268104409979087,wave
,,,,,-0.3315952408652477,-0.0578017009238126,0.4376627302602208,wave
,,,,,-0.3968857970256046,-0.1032916194092675,0.5109377322367801,wave
,,,,,-0.4341798216191451,-0.175329356882277,0.5131347358253134,wave
,,,,,-0.3698371665523853,-0.3071279598417644,0.4757011012550719,wave
,,,,,-0.4588920658129926,-0.1992425363588083,0.4992582996739526,wave
,,,,,0.0161381139476168,-0.2230483057009866,0.2334621385525785,wave
,,,,,-0.927078728949841,-0.0718609275146457,0.6938865159419199,wave
,,,,,-0.4570355212143645,-0.1349150084257776,0.9887589806138584,wave
,,,,,-0.4874150230416886,-0.0882144253223309,0.4742275917342913,wave
,,,,,0.0274821208553602,-0.2410507447839461,0.5217104504315171,wave
,,,,,-0.5190003376786304,-0.1907279241186483,0.5030284528439093,wave
,,,,,0.1146707953884249,-0.1467084850637958,1.2501269954582332,wave
,,,,,0.0776252675252668,-0.1672963138713984,0.5900018638390698,wave
,,,,,-0.2998977095835387,-0.1047448948080583,0.5275822443175574,wave
,,,,,0.0805763581697275,-0.2772076777161365,0.341565346565372,wave
,,,,,-0.3655220774325919,-0.2569791567349717,0.6154600960960698,wave
,,,,,-0.5209105617722584,-0.1124880391680548,0.3814033569852441,wave
,,,,,0.1246951427976476,-0.1201294682421964,0.8370859280309053,wave
,,,,,0.1501895545084965,-0.1448848979888724,0.4005967780249325,wave
,,,,,-0.2337873066668716,-0.2581188207110112,0.564614634513548,wave
,,,,,-0.0028705253491209,-0.239326881464604,0.2261013706157911,wave
,,,,,-0.626379852430437,-0.0358372605800239,0.4854737341422719,wave
,,,,,-0.4640969409770025,-0.0485181603278692,0.4381740902662199,wave
,,,,,-0.8854659007393697,-0.17307661435736,0.6459962596272842,wave
,,,,,-0.5896537244349283,-0.0289642464470119,0.5488725696243449,wave
,,,,,-0.4874768184125245,-0.0954326256874399,0.4949519872138102,wave
,,,,,-0.391332711160001,-0.0748553820924038,0.5245653841020724,wave
,,,,,-0.1553477226014919,-0.1907366493694482,0.5013481301263384,wave
,,,,,-0.3751902720693194,-0.1600659521737241,0.4322313875933978,wave
,,,,,-0.0990173494794149,-0.1626361862844756,0.5383135889228294,wave
,,,,,0.127430893880358,-0.189857624843836,0.4731611742969154,wave
,,,,,-0.4537537136526915,-0.2623507449412954,0.4490694262938551,wave
,,,,,-0.5612408352206157,-0.1747551141607856,0.4896986713141102,wave
,,,,,0.1829761121224361,-0.1104115260365112,0.5101427613483474,wave
,,,,,0.1112274030419739,-0.2261042409946598,0.3410966114734944,wave
,,,,,-0.4851900497758423,-0.1216262105529712,0.4752109884780772,wave
,,,,,-0.9064487285209208,-0.0234898254041838,0.7214832474454288,wave
,,,,,0.1474821124091958,-0.1816595179121336,0.4655389535842658,wave
,,,,,0.0499822253985408,-0.2231356734141571,0.3548390969024276,wave
,,,,,-0.4785618290837377,-0.1165221583011196,0.4915475722908345,wave
,,,,,0.0921630329500388,-0.1817537929976164,0.6781027977496014,wave
,,,,,-0.580658163120182,-0.2157792604757029,0.5443769436903754,wave
,,,,,-0.4829884063992167,-0.1243236789570152,0.4385936293775274,wave
,,,,,-0.4092985938735257,-0.2476910302958527,0.4548859976091024,wave
,,,,,0.0208910359686289,-0.1960258177622232,0.2272699513595757,wave
,,,,,0.0465770201092074,-0.1351091600227677,0.6186181648185783,wave
,,,,,-0.380751928502033,-0.1635108797803491,0.4706546567593767,wave
,,,,,-0.4346633303306598,-0.3077775617054472,0.457968413783583,wave
,,,,,0.0902366709425256,-0.163845542397854,0.5058537227448587,wave
,,,,,-0.4548415084934718,-0.1512936643034178,0.7242169573661149,wave
,,,,,-0.5194949465536436,-0.0736626968198777,0.4906960152493771,wave
,,,,,0.0452235568381477,-0.2010250962812937,0.3138629732577067,wave
,,,,,0.1020321699533384,-0.0452862026146641,0.4460189946422773,wave
,,,,,0.0792577642630044,-0.1485583792144056,1.2464476696109392,wave
,,,,,-0.3049194132025021,-0.1916031919519038,0.565254776941822,wave
,,,,,-0.8982968505774778,-0.1261209569191688,0.6808243247393811,wave
,,,,,-0.6106156833755493,-0.0517779196325427,0.4875751925785688,wave
,,,,,0.1319557081114848,-0.1443845696713116,1.6560847334597624,wave
,,,,,0.1005297086845944,-0.1784844367619132,1.5682427992379857,wave
,,,,,-0.4406765117057595,-0.1302391064875281,0.6273552819138499,wave
,,,,,-0.7859334448876533,-0.137958861604169,0.4319692070585205,wave
,,,,,-0.3746877498109877,-0.1284626602767925,0.5196747871201106,wave
,,,,,-0.0072921890078683,-0.1957942936221801,0.2600613381313392,wave
,,,,,-0.469341244028686,-0.208735721225049,0.4186343920382767,wave
,,,,,0.1512124904078813,-0.1325256541336317,0.4251220381667895,wave
,,,,,-0.3728917066628592,-0.0725100625019563,0.4688442183644041,wave
,,,,,-0.5414686688418646,-0.0559140600067425,0.4933928260569074,wave
,,,,,-0.4359464143326115,-0.0736339507642959,0.4813096563504694,wave
,,,,,-0.4634844293715521,-0.1611248949627276,0.521916833704869,wave
,,,,,0.0726145972098591,-0.1844572491814918,0.427626007594285,wave
,,,,,0.1654795922243055,-0.1529993417704986,0.46683844005148,wave
,,,,,0.1118530127882454,-0.2422400091352552,0.3655934259015094,wave
,,,,,0.0919252321657546,-0.1915197963244944,0.2882342515339688,wave
,,,,,0.0338073313562955,-0.2109599053474574,0.2424890120605954,wave
,,,,,0.0023637953057902,-0.1975185250670399,0.2457288209272364,wave
,,,,,0.131123741228392,-0.1987950535575882,0.5106452801818279,wave
,,,,,0.0800707837980243,-0.1639033236371939,0.6522649410638635,wave
,,,,,0.1522014715612807,-0.1418768551845539,0.5394829944246973,wave
,,,,,-0.4868268410891946,-0.2042565858270137,0.4382800985596751,wave
,,,,,-0.5537585347288844,-0.1312073760923484,0.4727742362799842,wave
,,,,,-0.2904946268954429,-0.1529146695817758,0.5794768952635806,wave
,,,,,-0.2093373676175392,-0.0338743855793252,0.5643100546303772,wave
,,,,,-0.4000176650677221,-0.0734181334647552,0.5510275350799287,wave
,,,,,0.1021681623505241,-0.2033274660284277,0.3647031364289851,wave
,,,,,0.0846474572488944,-0.1764011111739061,0.4676338008517221,wave
,,,,,0.0576282702586724,-0.2435970259087528,0.2996217848668583,wave
,,,,,-0.5467445852756464,-0.1073892658409641,0.6325967107468765,wave
,,,,,0.1491350912082063,-0.1798604222353652,0.5245686171753825,wave
,,,,,-0.7003546880855548,-0.0736473879069338,0.4402817886539556,wave
,,,,,0.1839704579055568,-0.1090946600390754,1.4026540079961118,wave
,,,,,0.0947557835522804,-0.1940307582641025,0.3487633170589978,wave
,,,,,0.1490359372521548,-0.1997335292766693,0.296150237390127,wave
,,,,,0.0035066250873909,-0.1924489644868733,0.2451362362699915,wave
,,,,,-0.457942954189544,-0.1450159558526314,1.085562663746577,wave
,,,,,0.0656766926616597,-0.2399362017172585,1.1755141042454884,wave
,,,,,-0.12241741975922,-0.1482656528442217,0.564101440503792,wave
,,,,,-0.288333617696381,-0.1796779627179697,0.4530718821117522,wave
,,,,,0.0752976311523127,-0.1574107365400801,0.6914786630959775,wave
,,,,,0.1499353723027258,-0.2021559551506079,0.4828536433338174,wave
,,,,,0.0848052667633973,-0.2319935762462869,0.3323886812142277,wave
,,,,,-0.3563347700107506,-0.1801105892475971,0.5657690575806472,wave
,,,,,0.1574888104134504,-0.1347045299262758,0.6763355740702991,wave
,,,,,0.0704466478587674,-0.1812109726353237,0.2612784912274189,wave
,,,,,0.1125802825136958,-0.1842157975532516,0.4852492363488155,wave
,,,,,0.1047949378007927,-0.14327671261554,0.6209153157156502,wave
,,,,,0.0797153561551784,-0.1892939323462101,0.3317323377916916,wave
,,,,,-0.0365143677484153,-0.17924159679914,0.5046008594680915,wave
,,,,,-0.491134467215244,-0.1128930489526231,0.4921601809054381,wave
,,,,,-0.488666749515226,-0.2547616229643537,0.3881541692431365,wave
,,,,,-0.4071146092086781,-0.1502471552834541,0.5803926638312256,wave
,,,,,-0.5713419587058344,-0.1078361450036859,0.6293974565603102,wave
,,,,,0.0262271808218753,-0.2204749000193324,0.2838624967756437,wave
,,,,,0.1492451797497853,-0.2077413891665856,0.5281387829210943,wave
,,,,,-0.5112424625398739,-0.1411806085402677,0.450545035114604,wave
,,,,,0.0738926010485519,-0.1941565549796282,0.3178668346754999,wave
,,,,,-0.4222046735918597,-0.0887168374645478,0.5693799350252565,wave
,,,,,-0.2225529256576811,-0.1508804213404501,0.5165617469144741,wave
,,,,,-0.4122850140020038,-0.2986716672238459,0.4838958660118088,wave
,,,,,0.1037792798282143,-0.203793106993117,0.4646558201130418,wave
,,,,,-0.2818989484161562,-0.0681560615466942,0.5124854922597971,wave
,,,,,-0.4903468967575771,-0.067241792327911,0.5136981071717527,wave
,,,,,0.0871036185794159,-0.2171788366116039,0.4085125497357719,wave
,,,,,-0.2611099635158149,-0.1321316015896116,0.3788738251790034,wave
,,,,,-0.3850256274813574,-0.1210992746543414,0.421160587694017,wave
,,,,,-0.4530472719779765,-0.0819857802601834,5.175272818387511,wave
,,,,,0.195628141495739,-0.1753983191420053,0.6101453068328374,wave
,,,,,0.0648383724083689,-0.1456014186497191,1.1848223107354738,wave
